review_id,date,language,rating,sentiment,topic,topic_key,text,source
R001021,2025-03-09,fr,5,positive,Expérience globale,experience,"Une expérience magique, le monument est encore plus impressionnant en vrai.",TripAdvisor
R001022,2025-01-11,fr,5,positive,Vue / Panorama,vue,"Vue magnifique au coucher du soleil, un moment inoubliable avec ma famille.",Google Maps
R001023,2025-11-09,fr,3,neutral,Général,generique,Ça vaut le coup de le voir une fois dans sa vie.,Google Maps
R001024,2025-07-19,fr,3,neutral,Général,generique,Monument iconique mais l'expérience reste classique.,TripAdvisor
R001025,2025-03-29,en,2,negative,File d'attente,file_attente,"Endless lines at every floor, terrible organization.",TripAdvisor
R001026,2024-08-29,de,4,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",TripAdvisor
R001027,2025-10-21,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",TripAdvisor
R001028,2025-02-26,fr,3,neutral,Général,generique,Monument iconique mais l'expérience reste classique.,Booking
R001029,2025-06-02,en,5,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",TripAdvisor
R001030,2024-02-23,en,2,negative,Ascenseurs,ascenseur,"Only one lift working, massive wait to go back down.",Google Maps
R001031,2024-07-23,fr,4,positive,Expérience globale,experience,"Une expérience magique, le monument est encore plus impressionnant en vrai.",Google Maps
R001032,2025-10-26,fr,5,positive,Vue / Panorama,vue,"Panorama exceptionnel sur Paris, on voit jusqu'au Sacré-Cœur et la Défense.",Google Maps
R001033,2024-05-16,de,2,negative,Prix / Tarification,prix,"Viel zu teuer, besonders Essen und Getränke.",TripAdvisor
R001034,2025-01-11,en,1,negative,Ascenseurs,ascenseur,"Elevator broke down during our visit, total disappointment.",TripAdvisor
R001035,2024-01-24,de,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Booking
R001036,2024-06-21,en,1,negative,File d'attente,file_attente,"The queue was insane, plan a whole day for this visit.",TripAdvisor
R001037,2024-06-23,en,5,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",Booking
R001038,2025-05-21,fr,2,negative,Propreté,proprete,"Beaucoup de déchets autour du monument, dommage pour l'image.",TripAdvisor
R001039,2025-01-26,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R001040,2025-02-22,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",Google Maps
R001041,2025-04-06,fr,3,neutral,Général,generique,Ça vaut le coup de le voir une fois dans sa vie.,Booking
R001042,2024-05-16,en,1,negative,Sécurité,securite,"Watch out for pickpockets, they are everywhere around the tower.",Google Maps
R001043,2025-09-03,it,5,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",TripAdvisor
R001044,2024-12-28,fr,5,positive,Personnel / Accueil,personnel,"Personnel très accueillant et professionnel, toujours souriant.",Booking
R001045,2024-09-16,de,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R001046,2025-07-26,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R001047,2024-05-15,fr,5,positive,Personnel / Accueil,personnel,"Le staff est multilingue et très serviable, parfait pour les touristes.",TripAdvisor
R001048,2024-05-10,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",TripAdvisor
R001049,2024-09-26,it,4,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",Google Maps
R001050,2024-11-19,es,5,positive,Expérience globale,experience,"Visita perfecta en familia, los niños lo adoraron.",Google Maps
R001051,2024-07-12,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R001052,2025-03-22,fr,5,positive,Personnel / Accueil,personnel,"Personnel très accueillant et professionnel, toujours souriant.",TripAdvisor
R001053,2025-07-28,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",TripAdvisor
R001054,2024-12-23,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R001055,2025-11-10,de,5,positive,Vue / Panorama,vue,"Wunderschöner Panoramablick, vor allem bei Sonnenuntergang.",Google Maps
R001056,2024-03-19,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",TripAdvisor
R001057,2025-11-27,en,4,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",TripAdvisor
R001058,2024-06-06,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",TripAdvisor
R001059,2024-10-02,en,2,negative,Sécurité,securite,Felt unsafe with all the street vendors harassing tourists.,Google Maps
R001060,2025-08-05,fr,3,neutral,Général,generique,Monument iconique mais l'expérience reste classique.,TripAdvisor
R001061,2024-03-13,de,2,negative,Prix / Tarification,prix,"Viel zu teuer, besonders Essen und Getränke.",Google Maps
R001062,2025-02-12,en,4,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",TripAdvisor
R001063,2025-10-31,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",TripAdvisor
R001064,2025-01-02,fr,2,negative,Ascenseurs,ascenseur,"Ascenseurs souvent en maintenance, prévoyez les escaliers.",Google Maps
R001065,2025-05-02,es,5,positive,Expérience globale,experience,"Visita perfecta en familia, los niños lo adoraron.",TripAdvisor
R001066,2025-03-20,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",Google Maps
R001067,2024-06-07,fr,4,positive,Personnel / Accueil,personnel,"Accueil chaleureux et équipe efficace, merci pour cette belle visite.",Booking
R001068,2024-03-22,en,2,negative,File d'attente,file_attente,"The queue was insane, plan a whole day for this visit.",Booking
R001069,2024-09-11,en,5,positive,Vue / Panorama,vue,"Amazing 360 view, we could see the Sacre-Coeur and even further.",Google Maps
R001070,2025-06-06,fr,5,positive,Vue / Panorama,vue,"La vue depuis le sommet est tout simplement à couper le souffle, Paris s'étend à perte de vue.",TripAdvisor
R001071,2025-08-22,fr,1,negative,Sécurité,securite,"Pickpockets très présents, faites très attention à vos affaires.",TripAdvisor
R001072,2024-07-05,en,4,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",Google Maps
R001073,2025-04-10,fr,5,positive,Expérience globale,experience,"Visite parfaite, organisation au top, je recommande vivement.",Google Maps
R001074,2024-03-21,en,1,negative,Ascenseurs,ascenseur,"Elevator broke down during our visit, total disappointment.",Google Maps
R001075,2025-07-01,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",TripAdvisor
R001076,2025-02-18,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",Google Maps
R001077,2025-09-23,it,5,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",TripAdvisor
R001078,2024-05-18,en,1,negative,Sécurité,securite,Felt unsafe with all the street vendors harassing tourists.,TripAdvisor
R001079,2025-10-26,fr,4,positive,Vue / Panorama,vue,"La vue depuis le sommet est tout simplement à couper le souffle, Paris s'étend à perte de vue.",TripAdvisor
R001080,2024-11-04,fr,3,neutral,Général,generique,"Visite correcte mais sans plus, attendu plus d'animations.",Google Maps
R001081,2025-03-31,fr,5,positive,Vue / Panorama,vue,"Panorama exceptionnel sur Paris, on voit jusqu'au Sacré-Cœur et la Défense.",Booking
R001082,2024-10-28,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R001083,2025-03-18,es,5,positive,Vue / Panorama,vue,"La vista desde la cima es impresionante, se ve todo París.",Booking
R001084,2025-05-12,de,2,negative,Prix / Tarification,prix,"Viel zu teuer, besonders Essen und Getränke.",Google Maps
R001085,2024-03-03,es,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R001086,2025-03-03,en,5,positive,Vue / Panorama,vue,"Stunning panorama, especially at sunset. A must-visit in Paris.",Google Maps
R001087,2024-01-22,fr,2,negative,Ascenseurs,ascenseur,"Un seul ascenseur fonctionnait, attente énorme pour redescendre.",TripAdvisor
R001088,2025-08-24,es,5,positive,Expérience globale,experience,"Experiencia mágica, el monumento es aún más impresionante en persona.",Booking
R001089,2024-10-27,en,4,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",Google Maps
R001090,2024-06-14,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",Google Maps
R001091,2024-06-09,fr,1,negative,Propreté,proprete,"Toilettes pas très propres au deuxième étage, à améliorer.",Google Maps
R001092,2025-07-24,fr,4,positive,Personnel / Accueil,personnel,"Le staff est multilingue et très serviable, parfait pour les touristes.",TripAdvisor
R001093,2024-06-11,fr,3,neutral,Général,generique,Ça vaut le coup de le voir une fois dans sa vie.,TripAdvisor
R001094,2025-09-24,de,5,positive,Vue / Panorama,vue,"Wunderschöner Panoramablick, vor allem bei Sonnenuntergang.",TripAdvisor
R001095,2025-07-24,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R001096,2025-03-24,fr,2,negative,Sécurité,securite,"Trop de vendeurs à la sauvette autour, sentiment d'insécurité.",Google Maps
R001097,2024-02-12,it,2,negative,File d'attente,file_attente,"Coda interminabile di oltre 2 ore, un incubo.",Google Maps
R001098,2024-10-26,fr,4,positive,Vue / Panorama,vue,"Vue magnifique au coucher du soleil, un moment inoubliable avec ma famille.",Google Maps
R001099,2024-12-08,es,5,positive,Vue / Panorama,vue,"La vista desde la cima es impresionante, se ve todo París.",Google Maps
R001100,2025-04-30,fr,4,positive,Personnel / Accueil,personnel,"Personnel très accueillant et professionnel, toujours souriant.",TripAdvisor
R001101,2025-11-11,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R001102,2025-02-27,es,5,positive,Vue / Panorama,vue,"La vista desde la cima es impresionante, se ve todo París.",Booking
R001103,2025-03-29,de,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R001104,2025-02-15,fr,1,negative,File d'attente,file_attente,"File d'attente interminable, plus de 2 heures sous le soleil sans ombre.",Booking
R001105,2024-02-29,fr,5,positive,Vue / Panorama,vue,"Panorama exceptionnel sur Paris, on voit jusqu'au Sacré-Cœur et la Défense.",Booking
R001106,2025-11-28,it,2,negative,Prix / Tarification,prix,"Prezzi eccessivi, soprattutto la ristorazione.",Google Maps
R001107,2024-10-13,de,1,negative,Prix / Tarification,prix,"Viel zu teuer, besonders Essen und Getränke.",Booking
R001108,2025-07-11,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",Google Maps
R001109,2024-11-04,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R001110,2025-07-07,en,5,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",TripAdvisor
R001111,2024-06-12,fr,5,positive,Expérience globale,experience,"Visite parfaite, organisation au top, je recommande vivement.",TripAdvisor
R001112,2024-11-07,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",Google Maps
R001113,2025-06-03,it,4,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",TripAdvisor
R001114,2024-01-06,fr,1,negative,File d'attente,file_attente,"Attente beaucoup trop longue malgré la réservation en ligne, c'est inacceptable.",TripAdvisor
R001115,2025-11-13,it,1,negative,File d'attente,file_attente,"Coda interminabile di oltre 2 ore, un incubo.",Google Maps
R001116,2025-06-12,en,1,negative,Sécurité,securite,"Watch out for pickpockets, they are everywhere around the tower.",Google Maps
R001117,2025-02-25,es,5,positive,Vue / Panorama,vue,"La vista desde la cima es impresionante, se ve todo París.",TripAdvisor
R001118,2025-04-01,fr,3,neutral,Général,generique,"Visite correcte mais sans plus, attendu plus d'animations.",TripAdvisor
R001119,2025-08-21,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",TripAdvisor
R001120,2024-05-27,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",Google Maps
R001121,2025-04-11,en,5,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",TripAdvisor
R001122,2025-09-08,es,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R001123,2024-04-30,fr,5,positive,Personnel / Accueil,personnel,"Personnel très accueillant et professionnel, toujours souriant.",TripAdvisor
R001124,2024-05-25,it,5,positive,Vue / Panorama,vue,"Vista mozzafiato dalla cima, si vede tutta Parigi.",Google Maps
R001125,2024-08-08,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",TripAdvisor
R001126,2025-03-03,es,5,positive,Expérience globale,experience,"Experiencia mágica, el monumento es aún más impresionante en persona.",TripAdvisor
R001127,2025-09-12,fr,5,positive,Personnel / Accueil,personnel,"Le staff est multilingue et très serviable, parfait pour les touristes.",TripAdvisor
R001128,2024-11-29,fr,1,negative,Propreté,proprete,"Beaucoup de déchets autour du monument, dommage pour l'image.",TripAdvisor
R001129,2024-12-13,en,2,negative,Sécurité,securite,"Watch out for pickpockets, they are everywhere around the tower.",Google Maps
